,sCD40L ,EGF ,Eotaxin ,FGF2 ,FLT3L ,Fractalkine ,GCSF ,GMCSF ,CXCL1orGROa ,IFNa2 ,IFNy ,IL1a ,IL1b ,IL1RA ,IL2 ,IL3 ,IL4 ,IL5 ,IL6 ,IL7 ,IL8orCXCL8,IL9 ,IL10 ,IL12p40 ,IL12p70 ,IL13 ,IL15 ,IL17A ,IL17E/IL25 ,IL17F ,IL18 ,IL22 ,IL27 ,CXCL10orIP10 ,CCL2orMCP1 ,CCL7orMCP3 ,MCSF ,CXCL9orMIG,CCL3orMIP1a ,CCL4orMIP1b ,PDGFAA ,PDGFABAndPDGFBB ,CCL5orRANTES ,TGFa ,TNFa ,TNFb ,VEGFA ,Eotaxin2 ,CCL8OrMCP2 ,CXCL13OrBCA1 ,CCL13orMCP4 ,CCL1orI309 ,IL16 ,CCL17orTARC ,CCL21Or6CKine,Eotaxin3 ,LIF ,TPO ,SCF ,TSLP ,IL33 ,IL20 ,IL21 ,IL23 ,TRAIL ,CCL27orCTACK ,SDF1aAndSDF1B ,CXCL5orENA78 ,CCL15orMIP1d ,IFNL2orIL28A 
PDGFABAndPDGFBB ,0.14387040718782956,0.1744150856271245,0.3421450188463332,0.5491829959572658,0.5661655849273592,0.6931291634320483,0.6505409062941866,0.5012856350360548,0.3729172507751567,0.6310366746455442,0.5549205375126391,0.45548552261830516,0.42835364826139455,0.5523250296031185,0.6693351397296599,0.4773675854241899,0.5808541646174852,0.5468711434181378,0.5171737620591622,0.2955543859123989,0.3513433597237189,0.5015943078085054,0.6001141161210697,0.678267407605469,0.4665458153088448,0.5479668430992988,0.563066178267259,0.5248054416961058,0.4678998384930265,0.5604221450146252,0.559837575481846,0.5066876040167023,0.4748500807563553,0.5886482084641118,0.5491126985555062,0.45534538742793873,0.6368996193505767,0.5825770482855391,0.5418780756942634,0.36784117984814557,0.15677237644866504,0.0,0.6017603600432865,0.41395885217989115,0.6680909656177814,0.4436458177551401,0.40655534027397855,0.38802115921486335,0.6018055707542117,0.5593523844505133,0.41273621849531544,0.5933675207952979,0.5746763719875725,0.43046848997490256,0.5988671942888677,0.438869382692343,0.4928492924611058,0.6128236054843869,0.6863584968664399,0.5318829344484187,0.5904187496021043,0.5694643716442452,0.5646564852341631,0.5400530263299433,0.6502027094104108,0.5899613036212314,0.6142855060775894,0.437691097055296,0.466504256614814,0.5608221289571415
CCL5orRANTES ,0.6308293546606472,0.6122238354389284,0.5737531122650485,0.48596071221012416,0.5459155467515936,0.5167897504712495,0.37967224912637926,0.6243279408143848,0.5589258013617393,0.6477605214437984,0.5831406219455134,0.4668910149586517,0.536612989508763,0.49271076562544797,0.5293769530781127,0.6020136718987634,0.5590181042667695,0.4782507071153328,0.4900747906654447,0.5693586396467316,0.527765163964511,0.5640247164530307,0.3986694662227384,0.5414120973200516,0.6159896548109293,0.7604676370305846,0.4009502093014,0.5194900604453335,0.5392484859087047,0.38803179510883484,0.4578802184230225,0.48340085234544494,0.5629064424496307,0.5019890619944357,0.4204579773252524,0.5785893918744345,0.4950725081471098,0.5378336527423067,0.5363390671156367,0.5762764299097412,0.616556544549417,0.6017603600432865,0.0,0.44835227465279215,0.5703391366092563,0.6325075958953892,0.5704068833619853,0.5081198007421014,0.47904110372578346,0.4802573615141237,0.5174946717838388,0.47557518384217434,0.3781287460385214,0.5371301612006897,0.24994276580363156,0.5193289275917221,0.5356120102118916,0.26350563025397244,0.49457798672057446,0.3652522710072627,0.41065849810475363,0.34706331412329733,0.4835865554248002,0.4138302563876892,0.4558191695772456,0.48582314349285216,0.4824962182519921,0.6082663084839842,0.4964770855996343,0.3977309015549047
TGFa ,0.4241510022125145,0.3851089123035082,0.6285500099740804,0.5203710427766941,0.6375452744622158,0.5078684185404363,0.6086258800201607,0.6175567163221246,0.5027972733461258,0.6282271117069975,0.6336608581563323,0.4310898206239371,0.5196507559903609,0.4333742891969122,0.6552529708351597,0.5141995102921949,0.5281329142137406,0.6133536327505422,0.4292932511858931,0.44151030334125796,0.3789215994217082,0.4487629844630331,0.495851686148821,0.6523297937168947,0.5339435919590088,0.5606738807944351,0.4876845706688779,0.5637034658270668,0.5081283982893816,0.2839374997334539,0.49473645949496875,0.640410378582179,0.549218219141954,0.5392733363357946,0.5716105364847344,0.6301431525845435,0.5465391396694371,0.45107593454591866,0.5994262301948098,0.46454929803095957,0.3849834739944154,0.41395885217989115,0.44835227465279215,0.0,0.5910998952225469,0.5277385957565877,0.4764373847876852,0.4395721552279105,0.6616404784047545,0.47877443718138507,0.6981358506926819,0.6056482758174786,0.4431861654507587,0.4546551264571264,0.589274788093895,0.5755733655423038,0.6581288890043434,0.34337647114414593,0.47212561015120047,0.27663165902207465,0.4489259036304066,0.47585237281365217,0.4327535659080003,0.2969551140120038,0.6213896706397731,0.5553655929173551,0.5502297230020446,0.4744821654103983,0.41086215947648475,0.4921749544376638
TNFa ,0.5713885374597395,0.6361334858097255,0.5645672710410008,0.5761536622408198,0.42826351314778743,0.3586469868637644,0.39515745405632136,0.4622541123289287,0.46496608307810705,0.4951673504855401,0.41900005753731695,0.5095995934314421,0.5728460018717163,0.31513962146123065,0.44134787132372566,0.5876423827947579,0.34620464167887904,0.4423310030141042,0.35783150043456324,0.5614438784989907,0.42310699812188285,0.46423269634025766,0.3970226391730207,0.4805333712782158,0.5422017027875529,0.438663272613089,0.536838419805864,0.511539583721216,0.6198854003858761,0.6362699906066697,0.4496954254349521,0.512843131838129,0.43864356462184856,0.33297471456501254,0.3885975307807244,0.4455588719002486,0.4268501855535119,0.27814457988918484,0.5408078452811813,0.4403616102488015,0.5964600896019053,0.6680909656177814,0.5703391366092563,0.5910998952225469,0.0,0.4569021673632455,0.5675013961458937,0.5966859878927497,0.49394396839936366,0.46962437309067584,0.5877097859514158,0.33738527501828397,0.6372459708673978,0.44647698788641654,0.5387575695504689,0.6103446568017736,0.5238647719507037,0.6790501562003588,0.45711058403752797,0.6786965953058937,0.5790324755079015,0.6873390284170924,0.6591449330289336,0.6787755029686259,0.3823454413900452,0.3995933030653438,0.48066423324069224,0.4970408490853017,0.4911468710718241,0.6259828641933007
TNFb ,0.4133260005042547,0.42719938180651357,0.4951710448300502,0.457712184799579,0.5372303122432706,0.39441692644482174,0.5430185031192383,0.4088759050153365,0.49434393461305504,0.48600562478911125,0.21976510184922476,0.5701145235495577,0.42685874491675835,0.5704476593665109,0.40183520292716024,0.48447162733973687,0.3636233692867173,0.5429934196005582,0.44041674699122507,0.5164518043758374,0.49441617440957314,0.4911379574610167,0.5612260794431251,0.5574395601222418,0.35048095812903635,0.35881566995109154,0.5806907755243277,0.46147100278888187,0.5185486959422793,0.5218350281595642,0.5470275904618391,0.42775685194273994,0.5353481089702607,0.48268305556817187,0.4955007578730923,0.40089797736938443,0.5879651607011533,0.49873163709667484,0.5309033233726338,0.5253158031917086,0.36791020315553696,0.4436458177551401,0.6325075958953892,0.5277385957565877,0.4569021673632455,0.0,0.45769007776545634,0.5389059129305671,0.5195526223650786,0.5515540729067288,0.5253042202460404,0.5402396316701259,0.6065592108421319,0.5460826346110241,0.5941599404739203,0.47143972624513936,0.43237900113440986,0.6334394190949575,0.5961224952011694,0.610643617925809,0.5753734968385917,0.5808492689022263,0.5352272983544348,0.5836063478647631,0.516319813958606,0.6064263855695036,0.5765475833649312,0.42090142446128287,0.5277050085775902,0.5798503614244281
VEGFA ,0.36341933400758314,0.3808712733302144,0.46231907249609705,0.5370004194833152,0.5364880474101348,0.6352491102993547,0.536400061314076,0.5173163955382952,0.5025339890923943,0.5099092695870795,0.5698195755435447,0.452743283685264,0.5458574347123916,0.6486829083397894,0.6009220014464591,0.4993859332076037,0.4897732100128596,0.44314265397972963,0.5679701632111999,0.36395039310328137,0.44153690245211347,0.3918008171417785,0.6309750175848392,0.5872447426431627,0.4479805009517912,0.5261252956892125,0.5532379497930846,0.4991344299635167,0.4562115346714833,0.5768751848179294,0.5122514225740085,0.4708718048004544,0.4855911202474947,0.5672236133189922,0.5501301900716761,0.6163958425027709,0.6195853581630086,0.5544333384526365,0.5092812225546582,0.40393466043787946,0.40845160910706396,0.40655534027397855,0.5704068833619853,0.4764373847876852,0.5675013961458937,0.45769007776545634,0.0,0.37111270998525336,0.5220065856353978,0.6005699760185935,0.5115703036924208,0.5896050626350651,0.4653837023605744,0.4390051026038976,0.5611563691820045,0.5069389786452241,0.32962791832893057,0.5815053723350254,0.4985247157524255,0.5699879601417834,0.5893447824564269,0.5838157565865807,0.5075705978426964,0.5468773862644644,0.4716831153556403,0.5446277227294587,0.4932471347915151,0.4213027709602891,0.48166734145816037,0.4861679451914797
Eotaxin2 ,0.4143114916749482,0.4420781360362701,0.38177733218967247,0.4967387742777164,0.5416636836183978,0.592687281240369,0.5978611349017443,0.5142688640472174,0.4876141656682401,0.6314232574372105,0.6465431689786042,0.4392605010316749,0.5487166719136775,0.5157886537362337,0.6179605029439709,0.5003300589220536,0.4875850627493743,0.3410810059409306,0.596082886177328,0.4180177727255018,0.4485444759094938,0.5367100649880138,0.6395205631656169,0.582756952780546,0.42178489188750845,0.5180520173044308,0.6318222019880994,0.5242716939996427,0.5650627020569147,0.5851494057935366,0.4394667532269353,0.54992926077615,0.5423290299565602,0.603124700581993,0.622749836072642,0.4947593627895314,0.6421250344432217,0.5084692793150762,0.4104586454164037,0.44665118255515196,0.44114528226390154,0.38802115921486335,0.5081198007421014,0.4395721552279105,0.5966859878927497,0.5389059129305671,0.37111270998525336,0.0,0.49722060500494303,0.4968166900678829,0.3668818810102312,0.5345818454950995,0.49689174935544445,0.4414270917604757,0.5177914378774983,0.39920369986625515,0.44876383052026336,0.538058557865393,0.562808846776044,0.47672771311217643,0.5560545204797442,0.4903068846666461,0.5293488097406587,0.473489402693916,0.6323320770277119,0.5477258735778368,0.4890187526961503,0.5355823908987924,0.5283220351789939,0.4792452252731879
CCL8OrMCP2 ,0.5946661626595116,0.5610896872086868,0.5444522165688754,0.5922215927577559,0.47491213942390764,0.530450249847631,0.39125130144455067,0.4993921334942317,0.512419033767152,0.47312217161457903,0.39185636227775755,0.6756635968330078,0.5738771156027724,0.4543037736753674,0.40712422680895194,0.4842460572341751,0.5047747935641329,0.5508018880287366,0.5248972461723981,0.5842793575956364,0.6687325197636111,0.6324909160222585,0.3773601183866701,0.41834973098517625,0.5312501291271063,0.5076696398307505,0.4913889240263479,0.5802182366431736,0.5338197432834971,0.532028390063993,0.4641143108179054,0.4252807087159201,0.5082312623434673,0.4058684416329873,0.4800140016562992,0.38979536117134317,0.37891992917594075,0.5502501951167753,0.5754924303179115,0.470447977823308,0.5752230819707311,0.6018055707542117,0.47904110372578346,0.6616404784047545,0.49394396839936366,0.5195526223650786,0.5220065856353978,0.49722060500494303,0.0,0.478035035585646,0.41575784962217643,0.42668656244658276,0.5390698818934218,0.47502470600683133,0.42630169357080705,0.551083703198896,0.5094756817819708,0.45357524922573506,0.5692630204744097,0.5551917316773454,0.48979348831801284,0.45570577361348064,0.5312923877527455,0.5591436495625821,0.39999104596236956,0.5391796059619205,0.4117789154832919,0.4374740893872142,0.519155845066059,0.5564956859511088
CXCL13OrBCA1 ,0.552013327536716,0.5549950239933955,0.5752843684902952,0.5181108599783539,0.568986197236163,0.45218836476979724,0.5554892747719217,0.5407654495117757,0.5092608134278872,0.4693730745247921,0.509352077413003,0.5432937638522775,0.41032201764564313,0.48825949616934006,0.5627549224385474,0.5802543058922589,0.5696285774268619,0.5977505878430158,0.4197089207412745,0.5485866351072286,0.5529057215550011,0.5432047249291692,0.43399338616032695,0.4790028585008433,0.48270335973592643,0.48524778996406503,0.5051000242027113,0.4997678172190111,0.6212218933785701,0.4583030009860215,0.42295752598761,0.542766771630353,0.48587195965344027,0.383618262152143,0.5144170090960639,0.5096097184314403,0.5425403832619856,0.3623084548743231,0.5743156772103335,0.526904476949741,0.47080246147164007,0.5593523844505133,0.4802573615141237,0.47877443718138507,0.46962437309067584,0.5515540729067288,0.6005699760185935,0.4968166900678829,0.478035035585646,0.0,0.5436063770598617,0.42255161308948996,0.5770010396486842,0.5872693203425317,0.464562633676712,0.46068941821056053,0.6085555515406196,0.45501177905688334,0.5057180185038606,0.4489872061092501,0.41904673122235225,0.48030781488762964,0.56758276319988,0.446686716602978,0.585802476006085,0.4352782786265496,0.5324078171224859,0.6046838653471109,0.42095500465150826,0.5647794674853701
CCL13orMCP4 ,0.46892767514750744,0.4703077587872012,0.18612354526388114,0.49120021579602524,0.5356828330600147,0.5920675232784562,0.5524472334460495,0.4657892131336337,0.5281669941006709,0.5794690889840075,0.5672518863423177,0.48405053773641904,0.5170196653905106,0.5486214037744209,0.46058395537985064,0.476693292104129,0.4193468414672322,0.3630566446767577,0.6750138957553069,0.5425235348787812,0.5298350318086407,0.48541872732826263,0.6358811801429651,0.462701276350502,0.4214296627377777,0.4886096828689047,0.6325401855185329,0.594000943952697,0.42369459875930665,0.5782442191078393,0.5795185840097119,0.4350296066440721,0.542204490500303,0.6439550421763491,0.4948524742020965,0.310416386169286,0.6468318085847551,0.6765667470524488,0.43774268207819894,0.5525047740912596,0.48340515636332754,0.41273621849531544,0.5174946717838388,0.6981358506926819,0.5877097859514158,0.5253042202460404,0.5115703036924208,0.3668818810102312,0.41575784962217643,0.5436063770598617,0.0,0.5617016650988894,0.5014465003993761,0.4791786853705976,0.39978697464062773,0.2260419762607659,0.39062102081011535,0.5570670184535811,0.5662839904174052,0.5851251088880713,0.4375148190231874,0.44942249317677785,0.5350273193685905,0.6099657184850638,0.5724933917149094,0.49611685480137385,0.41801804633348927,0.628135892989212,0.5010522225875333,0.4413781009853536
CCL1orI309 ,0.6298171394961339,0.6077555859306077,0.5752689005348778,0.6263855181016366,0.2863291793270929,0.4671151398899841,0.3109669747664703,0.45918953653249794,0.42785823241845,0.4951295002646089,0.4171724871979505,0.6491266332728238,0.57805616957198,0.41834943450895384,0.4487976647066916,0.4507217768902579,0.5141112202320375,0.40343796295195017,0.27596996065788504,0.591047141422419,0.4633970981554307,0.5746964201555033,0.3299474787332527,0.39935299898040366,0.4736967663427156,0.5477239604929071,0.5292800865671291,0.5430265769122546,0.5924417156624693,0.6415014229840383,0.46066134832501415,0.5465010055517591,0.5363444980578495,0.2886342027956039,0.3063256725397586,0.4501403162528488,0.39413762083146864,0.3002946186974451,0.5588880572210801,0.5079730021120727,0.5376157342321553,0.5933675207952979,0.47557518384217434,0.6056482758174786,0.33738527501828397,0.5402396316701259,0.5896050626350651,0.5345818454950995,0.42668656244658276,0.42255161308948996,0.5617016650988894,0.0,0.6564987367639747,0.62852362472719,0.4779525133949871,0.6467247364154265,0.6052764095614884,0.6008193156743092,0.5433148712010927,0.6227093956662163,0.5502689392585749,0.6343267960471137,0.6665985014009106,0.636421509384938,0.44503485391811837,0.4518820595764345,0.4382705069494777,0.5243113268691726,0.42535929270014333,0.6709262465558825
IL16 ,0.609644780016735,0.5807934017342169,0.48643955271298955,0.41579868695985733,0.6187156856023113,0.5806106488865669,0.5796407999052857,0.5377406194034892,0.6022813064163083,0.4881407853088157,0.6387365631993636,0.42012291761470505,0.4727283842098632,0.600227358444426,0.4905055523209354,0.49960986012047415,0.4472817363490179,0.5339040702882929,0.6717669691960535,0.5924879360490816,0.5353155917129384,0.42294861477498724,0.5992036732731081,0.519105480369145,0.6335418085519013,0.5047295847508486,0.44609472881237167,0.4338950774352534,0.4186121589152985,0.3735848874975888,0.5148370335572269,0.4676203859147754,0.5011583129534612,0.6639984738954232,0.5646837925177531,0.5775546719771206,0.5051952064686729,0.6445814152302274,0.42948104502443074,0.6054092517225009,0.6984259199388412,0.5746763719875725,0.3781287460385214,0.4431861654507587,0.6372459708673978,0.6065592108421319,0.4653837023605744,0.49689174935544445,0.5390698818934218,0.5770010396486842,0.5014465003993761,0.6564987367639747,0.0,0.5296815763340118,0.4792900208540033,0.4301189108943483,0.3548534146605097,0.3326781957154361,0.3961434830544952,0.2960231957570327,0.40113867048134394,0.35256329180242996,0.24293789149377498,0.28933463139268567,0.5499990924010721,0.5829773976681398,0.5293604061873654,0.6063357322022586,0.5379130027192146,0.0801715608321521
CCL17orTARC ,0.33938090776790303,0.4570240228486101,0.4999709787946141,0.562494845366125,0.544208083261125,0.4773621918437095,0.560866039070193,0.49899169718392994,0.4809369656000019,0.5740445971948491,0.5901816641037607,0.46191494353800433,0.5587551919575585,0.48558526684184167,0.5367884521702795,0.4727537195063313,0.4340156815936271,0.4364493980400375,0.541925439758602,0.4279704889788182,0.41637146304824124,0.40031318689922946,0.5725492811814126,0.6114581611590222,0.5144601696305766,0.5054519541783211,0.5387615371094002,0.5906171730453728,0.49930922356520224,0.5613337397857239,0.5541049641521221,0.5348941325743549,0.47737202230819237,0.5483578298799164,0.5843531554208736,0.48406597811077023,0.5207048038069271,0.48858755905624685,0.47852162298531553,0.3883871633573014,0.4830169314614812,0.43046848997490256,0.5371301612006897,0.4546551264571264,0.44647698788641654,0.5460826346110241,0.4390051026038976,0.4414270917604757,0.47502470600683133,0.5872693203425317,0.4791786853705976,0.62852362472719,0.5296815763340118,0.0,0.5251339489563549,0.5587935232999393,0.4300764396082061,0.5885520848701409,0.488232712275775,0.5355867645119652,0.5663863457833446,0.5714004519884449,0.5338599515439285,0.5681353193122306,0.5468107994287665,0.5101571893617278,0.5845197344699714,0.3824943315042951,0.518058076202347,0.5159063990489642
CCL21Or6CKine,0.6628225585611107,0.617125464604827,0.5566164410303004,0.50715939121945,0.5566055298039978,0.48516040196065363,0.2869536798405133,0.5331379528985958,0.5538038032692756,0.5050694715905735,0.46138518980761706,0.5437832206424219,0.532884421123492,0.5369562094087879,0.4378914642366565,0.5709005462995194,0.49294846912487406,0.5894399552784968,0.5480150287613406,0.5790599345417549,0.6385748181710217,0.6029745922119919,0.354913601538536,0.45331187836975284,0.5702207889422974,0.6722214114115365,0.3689280072733842,0.45971298836605273,0.5624964572495094,0.45553332916571065,0.5826627949545113,0.5219741107189052,0.48998246094157366,0.5288956543197469,0.49844387882718433,0.5736286624134779,0.4830341240647597,0.5586345715398331,0.5116741156367575,0.5727545460329249,0.6400784134529931,0.5988671942888677,0.24994276580363156,0.589274788093895,0.5387575695504689,0.5941599404739203,0.5611563691820045,0.5177914378774983,0.42630169357080705,0.464562633676712,0.39978697464062773,0.4779525133949871,0.4792900208540033,0.5251339489563549,0.0,0.5472398358910633,0.44603913983986854,0.29288601348651466,0.4832855295049339,0.4922717857512828,0.3624447363884604,0.34226008402444486,0.5744553749172616,0.5246566197182159,0.40208940628775214,0.47330577776385313,0.4201784975440742,0.5490291092353996,0.4525817723802921,0.45140609607754484
Eotaxin3 ,0.5525067315348798,0.46035063458072634,0.13583977177978013,0.3775077599542952,0.558537356075461,0.5413154285823698,0.720041492942405,0.49163422679016944,0.5776906733127892,0.4574591493229415,0.5565348069468602,0.4941307091984408,0.4192394282613043,0.5825991168908661,0.49586842747088633,0.5733520416485254,0.35431461484696863,0.46868516237867414,0.6412494022478208,0.5527566788970867,0.5408936726313005,0.4870054864718181,0.6416336862241134,0.5105545359709983,0.472808976530681,0.46342525036502863,0.5779442402791366,0.5710086190293145,0.48085419087319903,0.48310435693533404,0.5579478140366958,0.40087676498655267,0.49396894274181896,0.6610656912824058,0.47369038405157693,0.3825952849482153,0.6362772621232937,0.6391144147271438,0.5428512402331511,0.5769918490520769,0.4777334757735902,0.438869382692343,0.5193289275917221,0.5755733655423038,0.6103446568017736,0.47143972624513936,0.5069389786452241,0.39920369986625515,0.551083703198896,0.46068941821056053,0.2260419762607659,0.6467247364154265,0.4301189108943483,0.5587935232999393,0.5472398358910633,0.0,0.4056509153075991,0.4617522920085432,0.5670353782897214,0.46106082578933044,0.3800298564660469,0.421967436888908,0.47276132582077773,0.4391131130657768,0.5836985350379806,0.5664178090083289,0.47858251406852587,0.6993714869836543,0.5574520499328997,0.37400651317092093
LIF ,0.5042372318438295,0.48638640104418585,0.42651376374477934,0.41083963225397857,0.6681014802429539,0.5162949610256601,0.632345958830395,0.5283757666734145,0.5757143671940226,0.3653188954898603,0.5330051268064556,0.3924163171556842,0.5511016183753921,0.5862629570879909,0.5299110785832196,0.502667866570465,0.266338240355033,0.5126980822817093,0.6872322999340641,0.4808233344621314,0.5868837069511669,0.3243277506312874,0.6651946402216196,0.533675713893181,0.5578953369595445,0.4561814899128398,0.515766566429766,0.4470761624973581,0.4381774224309663,0.5431352142276715,0.5878587537430336,0.3921915640335787,0.5163349146466164,0.7519039338291054,0.5771260627298397,0.5390746544413932,0.5980184381655919,0.7067560662715762,0.5273422051869006,0.4044579898251218,0.6443526730399252,0.4928492924611058,0.5356120102118916,0.6581288890043434,0.5238647719507037,0.43237900113440986,0.32962791832893057,0.44876383052026336,0.5094756817819708,0.6085555515406196,0.39062102081011535,0.6052764095614884,0.3548534146605097,0.4300764396082061,0.44603913983986854,0.4056509153075991,0.0,0.525088001614346,0.4143775237724544,0.49523225210189326,0.505488974903629,0.336615119181476,0.4249836417722781,0.5076233605632507,0.41609149967905096,0.6253054027728809,0.4611753325655337,0.4882141733782732,0.5329185500152461,0.3427653400123062
TPO ,0.6985141523204248,0.5698081655139369,0.6002016940117604,0.4509327650933978,0.5618095363430439,0.49136031430500976,0.45510184967276635,0.6753049297826234,0.5824748805334842,0.44974011181839774,0.5725248896935698,0.5451085514098888,0.5270173248136367,0.594353637156545,0.4628205368403038,0.5825122050589069,0.4935233560920008,0.6257142075164215,0.6192634764441749,0.5904581441743666,0.6661813131851804,0.5558634008929292,0.45768868244980504,0.5235192079902234,0.5866448411648725,0.5864380441311278,0.3759456163528663,0.5244852073964752,0.5098875331434093,0.20813163101579973,0.614456112476335,0.49017182599151055,0.6115343915883812,0.6139013746030488,0.5757039640557987,0.6711261298076818,0.47067149058673985,0.6765133481196774,0.6171964711770754,0.6528564593689977,0.6060797549468968,0.6128236054843869,0.26350563025397244,0.34337647114414593,0.6790501562003588,0.6334394190949575,0.5815053723350254,0.538058557865393,0.45357524922573506,0.45501177905688334,0.5570670184535811,0.6008193156743092,0.3326781957154361,0.5885520848701409,0.29288601348651466,0.4617522920085432,0.525088001614346,0.0,0.4897262380515465,0.14905535211630455,0.21504574040134,0.2950598030652726,0.37165685168407403,0.19038590449972215,0.37741916681609533,0.48564629088266764,0.44103177320869563,0.5314736727234439,0.43066111652792277,0.3494558019696078
SCF ,0.6238147737117311,0.5897305682837239,0.5871593560354763,0.47586649659817354,0.5304191709087935,0.3419365605559094,0.5058132672498139,0.4552142210587016,0.6546539715290092,0.426434405433303,0.5657764432667182,0.37395173229096007,0.5267372920138291,0.44494626205032756,0.4532534692826269,0.4711491202872484,0.4142739312618926,0.5555785688125705,0.5998659648166318,0.5556743354918852,0.5984350587656517,0.36618482594696045,0.5652555551330647,0.41397466064959126,0.5039486498207458,0.5796243286063949,0.3855790810769143,0.40875093970805,0.4724253944564768,0.47458518339962497,0.5039014541621091,0.5689504348483299,0.46192941962087614,0.6124283998628813,0.5886843813755068,0.7035041884815674,0.5161876993673903,0.5099295861762303,0.38837255634452694,0.49422980180562187,0.7314530809248834,0.6863584968664399,0.49457798672057446,0.47212561015120047,0.45711058403752797,0.5961224952011694,0.4985247157524255,0.562808846776044,0.5692630204744097,0.5057180185038606,0.5662839904174052,0.5433148712010927,0.3961434830544952,0.488232712275775,0.4832855295049339,0.5670353782897214,0.4143775237724544,0.4897262380515465,0.0,0.43278752571183976,0.5452602029627545,0.4465101239283582,0.30214594879136786,0.395944936250572,0.44367713749188536,0.4318132385974147,0.46031330822820704,0.5826075583230403,0.49054827651376337,0.38119717846276163
TSLP ,0.6020602844502387,0.5337997344214892,0.6055882298913573,0.43368562138704936,0.5781056649323675,0.47661309470687907,0.5835017589424895,0.6148598721582443,0.5805518231071876,0.5200562778548998,0.6206334815486111,0.4345301641209099,0.43974001113081085,0.6196890138746133,0.4425833317951144,0.5487968313321663,0.4543217807805346,0.5902694100759998,0.6034596990339108,0.5528574688557155,0.6612181830702453,0.4609847185348741,0.5695750102057865,0.5964204717831674,0.5417533804656047,0.5093387546889636,0.4802361503826989,0.48420394742560413,0.4530177226186662,0.16312935595695688,0.6536343847709126,0.541578822577528,0.5905165463129477,0.6383310643307772,0.6536568484271106,0.6645652878558274,0.5288505571593405,0.6351009982680356,0.5898861868168301,0.619013556694473,0.5705179084344716,0.5318829344484187,0.3652522710072627,0.27663165902207465,0.6786965953058937,0.610643617925809,0.5699879601417834,0.47672771311217643,0.5551917316773454,0.4489872061092501,0.5851251088880713,0.6227093956662163,0.2960231957570327,0.5355867645119652,0.4922717857512828,0.46106082578933044,0.49523225210189326,0.14905535211630455,0.43278752571183976,0.0,0.28555584280771806,0.3336303368608723,0.27001115033140877,0.06530067485547736,0.4797733814724393,0.5965283013215983,0.5307879368083261,0.5567069834692032,0.4865043173074856,0.29967842394277766
IL33 ,0.7070575066347091,0.6285761922021256,0.533425915223515,0.45146651304543983,0.4555626640250681,0.49661262270033457,0.49329696933517103,0.605300081601457,0.6220934735458513,0.4093172057416069,0.5303282420600015,0.5543517854171972,0.45064617715715427,0.5345643441100144,0.4490723889852015,0.5477041236255349,0.3665867225059597,0.5642404129589657,0.6039653003894956,0.6222187004849602,0.662125934450146,0.5826784196731429,0.48312612461611615,0.46978669810982054,0.4827088009358967,0.4753896961907382,0.455483618885527,0.528965336468633,0.49923713218024657,0.2877197996051454,0.6370524293393962,0.5051833754158487,0.6093577171125476,0.5422695123055327,0.5263185368494144,0.5723705791652447,0.5039497802160916,0.593619488571442,0.6572851998074682,0.6682888368380857,0.6259622123816615,0.5904187496021043,0.41065849810475363,0.4489259036304066,0.5790324755079015,0.5753734968385917,0.5893447824564269,0.5560545204797442,0.48979348831801284,0.41904673122235225,0.4375148190231874,0.5502689392585749,0.40113867048134394,0.5663863457833446,0.3624447363884604,0.3800298564660469,0.505488974903629,0.21504574040134,0.5452602029627545,0.28555584280771806,0.0,0.32206484010720915,0.5124814619863789,0.3515474409177608,0.4840109242321423,0.4974814186310554,0.41024015187084917,0.5849140579135181,0.4375129653656329,0.3543074041691072
IL20 ,0.6404721181693402,0.5439879147215693,0.528129172940204,0.3738734689118741,0.6026161505454493,0.5270925679958925,0.5027759934655631,0.6357810126413188,0.6484092051171386,0.44568981347499304,0.5602759758333291,0.48339233290378614,0.5185880995641038,0.475579933421727,0.47663181239053215,0.5393550474048125,0.5545555672436935,0.6130071344489688,0.5956606027360974,0.5746606747049641,0.6807621699252162,0.5669776744093069,0.47161657325178463,0.49511344878013636,0.5745189032897035,0.5916564346077039,0.38766095261394895,0.4143058935257805,0.4635744287972119,0.32869653388809406,0.45184343862362775,0.5489051345058332,0.5467575437067526,0.6367293388288671,0.575159228370938,0.555031387499535,0.5107291411392685,0.6270660023338853,0.48022607040795834,0.6056179983467949,0.637070661208522,0.5694643716442452,0.34706331412329733,0.47585237281365217,0.6873390284170924,0.5808492689022263,0.5838157565865807,0.4903068846666461,0.45570577361348064,0.48030781488762964,0.44942249317677785,0.6343267960471137,0.35256329180242996,0.5714004519884449,0.34226008402444486,0.421967436888908,0.336615119181476,0.2950598030652726,0.4465101239283582,0.3336303368608723,0.32206484010720915,0.0,0.38352381043950196,0.3702202890276761,0.5350354143901179,0.6340669425628489,0.40247966877602487,0.6251610203535959,0.48320925020956734,0.2831363420639907
